"name","address","lat","lng"
"サンマルクカフェ イオンモール銚子店","〒288-0815  千葉県銚子市三崎町2-2660-1","35.71063230000001","140.7880864"
"サンマルクカフェ ニッケコルトンプラザ店","〒272-0015  千葉県市川市鬼高1-1-1","35.7167873","139.9342126"
"サンマルクカフェ 北習志野店","〒274-0063  千葉県船橋市習志野台2-1-6","35.7219199","140.0420976"
"サンマルクカフェ シャポー船橋店","〒273-0005  千葉県船橋市本町7-1-1シャポー船橋B1","35.7016433","139.9845349"
"サンマルクカフェ 船橋北口店","〒273-0005  千葉県船橋市本町5-4-5","35.7028048","139.986112"
"サンマルクカフェ 松戸店","〒271-0092  千葉県松戸市松戸1305-1林ビル","35.7831044","139.8993363"
"サンマルクカフェ イオンモール成田店","〒286-0029  千葉県成田市ウィング土屋24","35.795833","140.3176162"
"サンマルクカフェ イオンタウンユーカリが丘店","〒285-0850  千葉県佐倉市西ユーカリが丘6丁目12番地3　東館","35.7271755","140.1522986"
"サンマルクカフェ モリシア津田沼店","〒275-0026  千葉県習志野市谷津1-16-1モリシア津田沼2F","35.6898479","140.0191567"
"サンマルクカフェ 柏駅東口店","〒277-0005  千葉県柏市柏1-4-27","35.8612967","139.972262"
"サンマルクカフェ 千葉駅前店","〒260-0015  千葉県千葉市中央区富士見2-3-1塚本大千葉ビルディング","35.6116114","140.1165618"
"サンマルクカフェ 千葉C－one店","〒260-0015  千葉県千葉市中央区富士見2-24-1","35.6098091","140.1188813"
"サンマルクカフェ 千葉中央銀座通り店","〒260-0013  千葉県千葉市中央区中央3-4-17","35.6089984","140.1218478"
"サンマルクカフェ 千城台店","〒265-0076  千葉県千葉市若葉区下田町1319-1","35.6255916","140.1954592"
"サンマルクカフェ イオンタウンおゆみ野店","〒266-0033  千葉県千葉市緑区おゆみ野南5-37-1","35.5447579","140.1749198"
"サンマルクカフェ ゆみ～る鎌取店","〒266-0031  千葉県千葉市緑区おゆみ野3-16-1","35.5614423","140.1775859"
"サンマルクカフェ イオンモール幕張新都心店","〒261-0024  千葉県千葉市美浜区豊砂1-13他　イオンモール幕張新都心Ａ棟","35.6524016","140.0318892"
"サンマルクカフェ イオン幕張店","〒261-0021  千葉県千葉市美浜区ひび野1-31F","35.6474731","140.0422501"
"サンマルクカフェ プレナ幕張店","〒261-0021  千葉県千葉市美浜区ひび野2-4","35.6477647","140.0403975"
"サンマルクカフェ マリンピア稲毛海岸店","〒261-0004  千葉県千葉市美浜区高洲3-13-1マリンピア1F","35.628455","140.073149"
"サンマルクカフェ イオンモール銚子店","〒288-0815  千葉県銚子市三崎町2-2660-1","35.71063230000001","140.7880864"
"サンマルクカフェ ニッケコルトンプラザ店","〒272-0015  千葉県市川市鬼高1-1-1","35.7167873","139.9342126"
