"name","address","lat","lng"
"鹿沼店","栃木県 鹿沼市 西茂呂3-12-3","36.55086319999999","139.7667724"
"おやまゆうえんハーヴェストウォーク店","栃木県 小山市 喜沢1475 おやまゆうえんハーヴェストウォーク","36.3353192","139.8078506"
"ヴァル小山店","栃木県 小山市 城山町3-3-22 VAL小山","36.3125104","139.805946"
"小山店","栃木県 小山市 東城南1-27-１","36.2969323","139.808161"
"イオンモール佐野新都市店","栃木県 佐野市 高萩町1324-1 イオンモール佐野新都市","36.299644","139.6066444"
"佐野プレミアム・アウトレット店","栃木県 佐野市 越名町2058番地 佐野プレミアム・アウトレット370区","36.2930358","139.6048824"
"佐野プレミアム・アウトレット プレイグラウンド店","栃木県 佐野市 越名町2058 佐野プレミアム・アウトレット7020区","36.29392259999999","139.6049884"
"自治医科大学附属病院店","栃木県 下野市 薬師寺3311-1 自治医科大学附属病院","36.3989826","139.8603255"
"西那須野店","栃木県 那須塩原市 五軒町5-19","36.8916221","139.9793942"
"高崎貝沢店","群馬県 高崎市 貝沢町1327-3","36.339228","139.0272467"
"高崎駅ビル モントレー店","群馬県 高崎市 八島町222 高崎駅ビル モントレー 2F","36.3225034","139.0126012"
"イーサイト高崎店","群馬県 高崎市 八島町222 E'site 高崎","36.3224491","139.0133187"
"高崎上中居店","群馬県 高崎市 上中居町1379","36.3215317","139.0337439"
"イオンモール高崎店","群馬県 高崎市 棟高町1400","36.3904993","139.0066913"
"カインズホーム前橋吉岡店","群馬県 北群馬郡 吉岡町大久保821 カインズスーパーセンター前橋吉岡店","36.4216012","139.0236033"
"けやきウォーク前橋店","群馬県 前橋市 文京町2-1-1 けやきウォーク前橋","36.3791391","139.0780839"
"ベイシア西部モール店","群馬県 伊勢崎市 宮子町3430‐6","36.332586","139.1512746"
"イオンモール太田店","群馬県 太田市 石原町81","36.2940446","139.400463"
"太田西矢島店","群馬県 太田市 西矢島町718-1","36.2644944","139.376469"
"横川サービスエリア(上り線)店","群馬県 安中市 松井田町横川917 上信越自動車道　横川サービスエリア（上り線）内","36.3417107","138.7401108"
"パワーモール前橋みなみ店","群馬県 前橋市 新堀町938 パワーモール前橋みなみ","36.3300911","139.0955353"
"伊勢崎SMARK店","群馬県 伊勢崎市 西小保方町368 伊勢崎SMARK","36.3394881","139.2328287"
"浦和パルコ店","埼玉県 さいたま市浦和区 東高砂町11-1 浦和パルコ","35.858679","139.659107"
"浦和 蔦屋書店","埼玉県 さいたま市浦和区 高砂1-16-12 アトレ浦和","35.8582554","139.657684"
"さいたま新都心店","埼玉県 さいたま市中央区 新都心10 けやきひろば(013区画）","35.893567","139.631563"
"コクーンシティ さいたま新都心店","埼玉県 さいたま市大宮区 吉敷町4-263-1","35.896594","139.6353983"
"ルミネ大宮店","埼玉県 さいたま市大宮区 錦町630 ルミネ大宮２ 3F","35.9057467","139.6234735"
"大宮西口店","埼玉県 さいたま市大宮区 桜木町1-1-12 NYビル","35.9055689","139.6215613"
"大宮マルイ店","埼玉県 さいたま市大宮区 桜木町2－3 大宮マルイ","35.9069506","139.6218254"
